Time (s),Velocity (m/s),Power (kW),Current (A)
64.66086604703455,18.50881679291927,16.05702911834783,46.111321635196525
64.67855044382799,18.546620128772897,16.05702911834783,46.0173335248925
64.69619892809135,18.584220123452198,16.05702911834783,45.924230263943265
64.71381183692921,18.621618838756483,16.05702911834783,45.83199836788303
64.73138951857429,18.65878383942039,16.05702911834783,45.74070912500258
64.7489323173058,18.695748918237516,16.05702911834783,45.650270976450656
64.7664405558798,18.732519328612437,16.05702911834783,45.560663211040996
64.78391456239702,18.76907191958195,16.05702911834783,45.47193424810726
64.80135466520802,18.805422736690904,16.05702911834783,45.384037156476445
64.81876117602032,18.84158515272395,16.05702911834783,45.29693214808099
64.83613440419678,18.877544718879122,16.05702911834783,45.21064666697304
64.85347466318672,18.91330086523285,16.05702911834783,45.12517462216766
64.87078225427314,18.948874558571134,16.05702911834783,45.040458819185076
64.88805746935613,18.984259514093072,16.05702911834783,44.95650744721708
64.90530060792669,19.019439591824284,16.05702911834783,44.87335182010823
64.92251196142023,19.054442867410543,16.05702911834783,44.790918851001344
64.93969180544207,19.089270721842265,16.05702911834783,44.70919903968238
64.95684042639186,19.123892412128225,16.05702911834783,44.62825798392201
64.97395810639149,19.15834267414699,16.05702911834783,44.5480080788474
64.99104510895027,19.192623074412584,16.05702911834783,44.46843982274936
65.0081017050367,19.22671021791749,16.05702911834783,44.38960147378082
65.02512816484953,19.26062403010506,16.05702911834783,44.311440942475606
65.0421247437626,19.29437302131967,16.05702911834783,44.23393303748062
65.05909169819077,19.32794146955336,16.05702911834783,44.157108276101866
65.07602928700794,19.361334610446576,16.05702911834783,44.08094903564819
65.09293775798216,19.394567734399804,16.05702911834783,44.00541512000029
65.10981735389333,19.427632354142947,16.05702911834783,43.93052064541592
65.12666832295295,19.460519867774067,16.05702911834783,43.85627979232644
65.14349090570552,19.493251946899054,16.05702911834783,43.782638553594154
65.1602853321432,19.525826930795674,16.05702911834783,43.70959587269313
65.17705184042809,19.55822317328171,16.05702911834783,43.637195294465094
65.19379066423748,19.590468356028452,16.05702911834783,43.56537009298173
65.21050202305258,19.62256375750746,16.05702911834783,43.4941129391768
65.22718614405487,19.65448594665987,16.05702911834783,43.42347118827938
65.24384325290218,19.686257749277015,16.05702911834783,43.353389714536824
65.26047356186328,19.71788389415705,16.05702911834783,43.28385382561932
65.27707728657741,19.749347775824315,16.05702911834783,43.214895697465856
65.29365464391482,19.780659120889375,16.05702911834783,43.14648965988821
65.3102058404948,19.81182875214598,16.05702911834783,43.07860798225308
65.32673108109398,19.842846527422996,16.05702911834783,43.01126872325143
65.34323057427297,19.873709779423535,16.05702911834783,42.9444735632032
65.35970452126031,19.90443509261937,16.05702911834783,42.87818268912817
65.37615311660043,19.935018448970023,16.05702911834783,42.81240102234884
65.39257656098901,19.96544544720586,16.05702911834783,42.747155653602945
65.40897505050654,19.995738122595338,16.05702911834783,42.68239556812378
65.42541103424512,19.874284889116417,0.0,-42.943230862741785
65.442032061868,19.55186039776349,0.0,-43.6513961772586
65.45893083840636,19.22627530869925,0.0,-44.39060559166454
65.476119924001,18.89693062155418,0.0,-45.164266161391744
65.49361292925704,18.56393103632507,0.0,-45.9744222576136
65.51142440375423,18.227130252884724,0.0,-46.82393730577269
65.52957029495585,17.885896249704654,0.0,-47.71726237869238
65.54806800903896,17.540267595902893,0.0,-48.65752472468448
65.56693635675674,17.190015080613552,0.0,-49.64893865554217
65.5861959183796,16.83480140842373,0.0,-50.696529380986526
65.6058695291053,16.47393174757097,0.0,-51.80706204826106
65.62598238559924,16.10737017114938,0.0,-52.986055150946214
65.64656218610973,15.734680462111752,0.0,-54.24107634599421
65.66763976137986,15.35537811811494,0.0,-55.580917490946185
65.6892495927549,14.968923747280758,0.0,-57.015856225486274
65.71143044350511,14.574715369960154,0.0,-58.557987759013116
65.73422613446496,14.172079409426393,0.0,-60.22164987712065
65.73422613446496,14.17207940942638,16.05702911834783,60.22164987712071
65.75532233787325,14.17207940942638,16.05702911834783,60.22164987712071
65.77641854128154,14.17207940942638,16.05702911834783,60.22164987712071
65.79751474468985,14.17207940942638,16.05702911834783,60.22164987712071
65.81861094809814,14.17207940942638,16.05702911834783,60.22164987712071
65.83970715150643,14.17207940942638,16.05702911834783,60.22164987712071
65.86080335491472,14.17207940942638,16.05702911834783,60.22164987712071
65.88189955832303,14.17207940942638,16.05702911834783,60.22164987712071
65.90299576173132,14.17207940942638,16.05702911834783,60.22164987712071
65.92409196513961,14.17207940942638,16.05702911834783,60.22164987712071
65.9451881685479,14.17207940942638,16.05702911834783,60.22164987712071
65.96628437195619,14.17207940942638,16.05702911834783,60.22164987712071
65.9873805753645,14.17207940942638,16.05702911834783,60.22164987712071
66.00847677877279,14.17207940942638,16.05702911834783,60.22164987712071
66.02957298218108,14.17207940942638,16.05702911834783,60.22164987712071
66.05066918558937,14.17207940942638,16.05702911834783,60.22164987712071
66.07176538899768,14.17207940942638,16.05702911834783,60.22164987712071
66.09286159240597,14.17207940942638,16.05702911834783,60.22164987712071
66.11395779581426,14.17207940942638,16.05702911834783,60.22164987712071
66.13505399922255,14.17207940942638,16.05702911834783,60.22164987712071
66.15615020263084,14.17207940942638,16.05702911834783,60.22164987712071
66.17724640603915,14.17207940942638,16.05702911834783,60.22164987712071
